series,period,id,time,value
transact_inter,2014-06-30,fct,2014-06-04,99916.78975322434
transact_inter,2014-06-30,fct,2014-06-05,101959.65760180651
transact_inter,2014-06-30,fct,2014-06-06,101374.55036730909
transact_inter,2014-06-30,fct,2014-06-07,NA
transact_inter,2014-06-30,fct,2014-06-08,NA
transact_inter,2014-06-30,fct,2014-06-09,NA
transact_inter,2014-06-30,fct,2014-06-10,96691.93428131628
transact_inter,2014-06-30,fct,2014-06-11,98188.62931869175
transact_inter,2014-06-30,fct,2014-06-12,103112.23181626167
transact_inter,2014-06-30,fct,2014-06-13,104804.91122241279
transact_inter,2014-06-30,fct,2014-06-14,NA
transact_inter,2014-06-30,fct,2014-06-15,NA
transact_inter,2014-06-30,fct,2014-06-16,108117.93829245662
transact_inter,2014-06-30,fct,2014-06-17,99680.61128804873
transact_inter,2014-06-30,fct,2014-06-18,99388.59159843641
transact_inter,2014-06-30,fct,2014-06-19,102614.75697715358
transact_inter,2014-06-30,fct,2014-06-20,103166.13420977899
transact_inter,2014-06-30,fct,2014-06-21,NA
transact_inter,2014-06-30,fct,2014-06-22,NA
transact_inter,2014-06-30,fct,2014-06-23,108975.51830174617
transact_inter,2014-06-30,fct,2014-06-24,103271.1858691103
transact_inter,2014-06-30,fct,2014-06-25,106095.54009811777
transact_inter,2014-06-30,fct,2014-06-26,112248.42076055123
transact_inter,2014-06-30,fct,2014-06-27,114941.44038988482
transact_inter,2014-06-30,fct,2014-06-28,NA
transact_inter,2014-06-30,fct,2014-06-29,NA
transact_inter,2014-06-30,fct,2014-06-30,117760.52992598634
transact_inter,2014-06-30,x,2014-06-01,NA
transact_inter,2014-06-30,x,2014-06-02,119036.3491456
transact_inter,2014-06-30,x,2014-06-03,111633.7800331
transact_inter,2014-06-30,x,2014-06-04,107002.3031777
transact_inter,2014-06-30,x,2014-06-05,100334.2147333
transact_inter,2014-06-30,x,2014-06-06,94567.89423230001
transact_inter,2014-06-30,x,2014-06-07,NA
transact_inter,2014-06-30,x,2014-06-08,NA
transact_inter,2014-06-30,x,2014-06-09,NA
transact_inter,2014-06-30,x,2014-06-10,103256.6332384
transact_inter,2014-06-30,x,2014-06-11,102138.3718318
transact_inter,2014-06-30,x,2014-06-12,102221.6129698
transact_inter,2014-06-30,x,2014-06-13,101020.0864262
transact_inter,2014-06-30,x,2014-06-14,NA
transact_inter,2014-06-30,x,2014-06-15,NA
transact_inter,2014-06-30,x,2014-06-16,102151.497984
transact_inter,2014-06-30,x,2014-06-17,87567.1728406
transact_inter,2014-06-30,x,2014-06-18,113183.60716330001
transact_inter,2014-06-30,x,2014-06-19,92155.0119617
transact_inter,2014-06-30,x,2014-06-20,103182.73171030001
transact_inter,2014-06-30,x,2014-06-21,NA
transact_inter,2014-06-30,x,2014-06-22,NA
transact_inter,2014-06-30,x,2014-06-23,88758.6222411
transact_inter,2014-06-30,x,2014-06-24,80993.97657360001
transact_inter,2014-06-30,x,2014-06-25,117334.9492374
transact_inter,2014-06-30,x,2014-06-26,98615.51524919999
transact_inter,2014-06-30,x,2014-06-27,107304.8748955
transact_inter,2014-06-30,x,2014-06-28,NA
transact_inter,2014-06-30,x,2014-06-29,NA
transact_inter,2014-06-30,x,2014-06-30,158889.6970966
transact_inter,2014-05-31,fct,2014-05-01,NA
transact_inter,2014-05-31,fct,2014-05-02,127950.21594487685
transact_inter,2014-05-31,fct,2014-05-03,NA
transact_inter,2014-05-31,fct,2014-05-04,NA
transact_inter,2014-05-31,fct,2014-05-05,123965.80136965244
transact_inter,2014-05-31,fct,2014-05-06,113061.64202368478
transact_inter,2014-05-31,fct,2014-05-07,111193.5650529044
transact_inter,2014-05-31,fct,2014-05-08,113012.18541288652
transact_inter,2014-05-31,fct,2014-05-09,111723.06125004805
transact_inter,2014-05-31,fct,2014-05-10,NA
transact_inter,2014-05-31,fct,2014-05-11,NA
transact_inter,2014-05-31,fct,2014-05-12,113079.04132267502
transact_inter,2014-05-31,fct,2014-05-13,105191.19702450123
transact_inter,2014-05-31,fct,2014-05-14,106357.75806009301
transact_inter,2014-05-31,fct,2014-05-15,110848.91784779953
transact_inter,2014-05-31,fct,2014-05-16,111607.55510744175
transact_inter,2014-05-31,fct,2014-05-17,NA
transact_inter,2014-05-31,fct,2014-05-18,NA
transact_inter,2014-05-31,fct,2014-05-19,114599.859170561
transact_inter,2014-05-31,fct,2014-05-20,106197.02513543978
transact_inter,2014-05-31,fct,2014-05-21,106735.9162156468
transact_inter,2014-05-31,fct,2014-05-22,110743.5795389952
transact_inter,2014-05-31,fct,2014-05-23,111367.79388760781
transact_inter,2014-05-31,fct,2014-05-24,NA
transact_inter,2014-05-31,fct,2014-05-25,NA
transact_inter,2014-05-31,fct,2014-05-26,116212.00592458935
transact_inter,2014-05-31,fct,2014-05-27,108714.28928346807
transact_inter,2014-05-31,fct,2014-05-28,109888.79673387224
transact_inter,2014-05-31,fct,2014-05-29,NA
transact_inter,2014-05-31,fct,2014-05-30,114067.27793511121
transact_inter,2014-05-31,x,2014-05-01,NA
transact_inter,2014-05-31,x,2014-05-02,114575.9711504
transact_inter,2014-05-31,x,2014-05-03,NA
transact_inter,2014-05-31,x,2014-05-04,NA
transact_inter,2014-05-31,x,2014-05-05,110338.9928937
transact_inter,2014-05-31,x,2014-05-06,109148.3634142
transact_inter,2014-05-31,x,2014-05-07,102571.7137666
transact_inter,2014-05-31,x,2014-05-08,91277.8230585
transact_inter,2014-05-31,x,2014-05-09,105123.3901225
transact_inter,2014-05-31,x,2014-05-10,NA
transact_inter,2014-05-31,x,2014-05-11,NA
transact_inter,2014-05-31,x,2014-05-12,113309.3198465
transact_inter,2014-05-31,x,2014-05-13,92496.8795101
transact_inter,2014-05-31,x,2014-05-14,90714.0164035
transact_inter,2014-05-31,x,2014-05-15,100631.0455614
transact_inter,2014-05-31,x,2014-05-16,100406.51556269999
transact_inter,2014-05-31,x,2014-05-17,NA
transact_inter,2014-05-31,x,2014-05-18,NA
transact_inter,2014-05-31,x,2014-05-19,101764.7500403
transact_inter,2014-05-31,x,2014-05-20,110734.4798247
transact_inter,2014-05-31,x,2014-05-21,102943.4549442
transact_inter,2014-05-31,x,2014-05-22,101278.1995548
transact_inter,2014-05-31,x,2014-05-23,108853.29991680001
transact_inter,2014-05-31,x,2014-05-24,NA
transact_inter,2014-05-31,x,2014-05-25,NA
transact_inter,2014-05-31,x,2014-05-26,66423.7273083
transact_inter,2014-05-31,x,2014-05-27,118128.3277283
transact_inter,2014-05-31,x,2014-05-28,115602.07020439999
transact_inter,2014-05-31,x,2014-05-29,NA
transact_inter,2014-05-31,x,2014-05-30,159123.0921156
transact_inter,2014-04-30,fct,2014-04-01,121955.34150306984
transact_inter,2014-04-30,fct,2014-04-02,119221.05404380556
transact_inter,2014-04-30,fct,2014-04-03,121497.0100750452
transact_inter,2014-04-30,fct,2014-04-04,120982.73805189779
transact_inter,2014-04-30,fct,2014-04-05,NA
transact_inter,2014-04-30,fct,2014-04-06,NA
transact_inter,2014-04-30,fct,2014-04-07,120767.25904489965
transact_inter,2014-04-30,fct,2014-04-08,111820.1239007495
transact_inter,2014-04-30,fct,2014-04-09,111892.09345754975
transact_inter,2014-04-30,fct,2014-04-10,115141.72382607481
transact_inter,2014-04-30,fct,2014-04-11,115529.60516118174
transact_inter,2014-04-30,fct,2014-04-12,NA
transact_inter,2014-04-30,fct,2014-04-13,NA
transact_inter,2014-04-30,fct,2014-04-14,118498.39566602002
transact_inter,2014-04-30,fct,2014-04-15,110145.3707578041
transact_inter,2014-04-30,fct,2014-04-16,110387.37524561246
transact_inter,2014-04-30,fct,2014-04-17,113422.62928848172
transact_inter,2014-04-30,fct,2014-04-18,NA
transact_inter,2014-04-30,fct,2014-04-19,NA
transact_inter,2014-04-30,fct,2014-04-20,NA
transact_inter,2014-04-30,fct,2014-04-21,NA
transact_inter,2014-04-30,fct,2014-04-22,108544.0167178373
transact_inter,2014-04-30,fct,2014-04-23,110445.96633041446
transact_inter,2014-04-30,fct,2014-04-24,115778.77053636222
transact_inter,2014-04-30,fct,2014-04-25,118466.02378532953
transact_inter,2014-04-30,fct,2014-04-26,NA
transact_inter,2014-04-30,fct,2014-04-27,NA
transact_inter,2014-04-30,fct,2014-04-28,128231.36815255194
transact_inter,2014-04-30,fct,2014-04-29,121610.74068640724
transact_inter,2014-04-30,fct,2014-04-30,123024.19681779985
transact_inter,2014-04-30,x,2014-04-01,135622.7022125
transact_inter,2014-04-30,x,2014-04-02,116102.42759139999
transact_inter,2014-04-30,x,2014-04-03,120754.3669214
transact_inter,2014-04-30,x,2014-04-04,119602.75158360001
transact_inter,2014-04-30,x,2014-04-05,NA
transact_inter,2014-04-30,x,2014-04-06,NA
transact_inter,2014-04-30,x,2014-04-07,120823.5578272
transact_inter,2014-04-30,x,2014-04-08,97563.9317472
transact_inter,2014-04-30,x,2014-04-09,113671.68064260001
transact_inter,2014-04-30,x,2014-04-10,115000.7154984
transact_inter,2014-04-30,x,2014-04-11,111879.18864939999
transact_inter,2014-04-30,x,2014-04-12,NA
transact_inter,2014-04-30,x,2014-04-13,NA
transact_inter,2014-04-30,x,2014-04-14,117077.3882633
transact_inter,2014-04-30,x,2014-04-15,114420.3698475
transact_inter,2014-04-30,x,2014-04-16,103704.4316482
transact_inter,2014-04-30,x,2014-04-17,116441.11071489999
transact_inter,2014-04-30,x,2014-04-18,NA
transact_inter,2014-04-30,x,2014-04-19,NA
transact_inter,2014-04-30,x,2014-04-20,NA
transact_inter,2014-04-30,x,2014-04-21,NA
transact_inter,2014-04-30,x,2014-04-22,140117.9957223
transact_inter,2014-04-30,x,2014-04-23,106210.9530416
transact_inter,2014-04-30,x,2014-04-24,127710.4709636
transact_inter,2014-04-30,x,2014-04-25,115576.8646858
transact_inter,2014-04-30,x,2014-04-26,NA
transact_inter,2014-04-30,x,2014-04-27,NA
transact_inter,2014-04-30,x,2014-04-28,117940.5676083
transact_inter,2014-04-30,x,2014-04-29,100899.3390975
transact_inter,2014-04-30,x,2014-04-30,158916.48397929998
transact_inter,2014-03-31,fct,2014-03-01,NA
transact_inter,2014-03-31,fct,2014-03-02,NA
transact_inter,2014-03-31,fct,2014-03-03,129383.81886598872
transact_inter,2014-03-31,fct,2014-03-04,119879.96101178622
transact_inter,2014-03-31,fct,2014-03-05,118986.24872406376
transact_inter,2014-03-31,fct,2014-03-06,120464.23668733104
transact_inter,2014-03-31,fct,2014-03-07,118402.39603804846
transact_inter,2014-03-31,fct,2014-03-08,NA
transact_inter,2014-03-31,fct,2014-03-09,NA
transact_inter,2014-03-31,fct,2014-03-10,116342.79257942832
transact_inter,2014-03-31,fct,2014-03-11,107686.36995078153
transact_inter,2014-03-31,fct,2014-03-12,108898.01249544561
transact_inter,2014-03-31,fct,2014-03-13,113416.79816562826
transact_inter,2014-03-31,fct,2014-03-14,114897.40129775173
transact_inter,2014-03-31,fct,2014-03-15,NA
transact_inter,2014-03-31,fct,2014-03-16,NA
transact_inter,2014-03-31,fct,2014-03-17,121903.83740806088
transact_inter,2014-03-31,fct,2014-03-18,114717.00479646589
transact_inter,2014-03-31,fct,2014-03-19,116444.60750548588
transact_inter,2014-03-31,fct,2014-03-20,120643.02001346396
transact_inter,2014-03-31,fct,2014-03-21,121210.38803564044
transact_inter,2014-03-31,fct,2014-03-22,NA
transact_inter,2014-03-31,fct,2014-03-23,NA
transact_inter,2014-03-31,fct,2014-03-24,124724.72932663126
transact_inter,2014-03-31,fct,2014-03-25,116939.99956953392
transact_inter,2014-03-31,fct,2014-03-26,118527.05985340694
transact_inter,2014-03-31,fct,2014-03-27,122982.6683208957
transact_inter,2014-03-31,fct,2014-03-28,124066.39756173277
transact_inter,2014-03-31,fct,2014-03-29,NA
transact_inter,2014-03-31,fct,2014-03-30,NA
transact_inter,2014-03-31,fct,2014-03-31,128480.38565952706
transact_inter,2014-03-31,x,2014-03-01,NA
transact_inter,2014-03-31,x,2014-03-02,NA
transact_inter,2014-03-31,x,2014-03-03,120615.6828518
transact_inter,2014-03-31,x,2014-03-04,125909.4203728
transact_inter,2014-03-31,x,2014-03-05,113900.4604108
transact_inter,2014-03-31,x,2014-03-06,110421.9138351
transact_inter,2014-03-31,x,2014-03-07,110283.30998060001
transact_inter,2014-03-31,x,2014-03-08,NA
transact_inter,2014-03-31,x,2014-03-09,NA
transact_inter,2014-03-31,x,2014-03-10,119678.2152683
transact_inter,2014-03-31,x,2014-03-11,113315.380084
transact_inter,2014-03-31,x,2014-03-12,100181.934915
transact_inter,2014-03-31,x,2014-03-13,99367.8497878
transact_inter,2014-03-31,x,2014-03-14,119890.08374460001
transact_inter,2014-03-31,x,2014-03-15,NA
transact_inter,2014-03-31,x,2014-03-16,NA
transact_inter,2014-03-31,x,2014-03-17,128738.4070774
transact_inter,2014-03-31,x,2014-03-18,111996.4320906
transact_inter,2014-03-31,x,2014-03-19,112208.7057745
transact_inter,2014-03-31,x,2014-03-20,105718.1084756
transact_inter,2014-03-31,x,2014-03-21,107434.5715516
transact_inter,2014-03-31,x,2014-03-22,NA
transact_inter,2014-03-31,x,2014-03-23,NA
transact_inter,2014-03-31,x,2014-03-24,110594.5237465
transact_inter,2014-03-31,x,2014-03-25,102313.0391545
transact_inter,2014-03-31,x,2014-03-26,135051.107787
transact_inter,2014-03-31,x,2014-03-27,109927.3251463
transact_inter,2014-03-31,x,2014-03-28,102318.3348134
transact_inter,2014-03-31,x,2014-03-29,NA
transact_inter,2014-03-31,x,2014-03-30,NA
transact_inter,2014-03-31,x,2014-03-31,178760.5977693
transact_inter,2014-02-28,fct,2014-02-01,NA
transact_inter,2014-02-28,fct,2014-02-02,NA
transact_inter,2014-02-28,fct,2014-02-03,117721.02185069793
transact_inter,2014-02-28,fct,2014-02-04,108505.0420830179
transact_inter,2014-02-28,fct,2014-02-05,108741.66118962117
transact_inter,2014-02-28,fct,2014-02-06,111349.26561215219
transact_inter,2014-02-28,fct,2014-02-07,111032.81409446857
transact_inter,2014-02-28,fct,2014-02-08,NA
transact_inter,2014-02-28,fct,2014-02-09,NA
transact_inter,2014-02-28,fct,2014-02-10,113705.25087816382
transact_inter,2014-02-28,fct,2014-02-11,105503.59796741106
transact_inter,2014-02-28,fct,2014-02-12,106602.71120585749
transact_inter,2014-02-28,fct,2014-02-13,109756.76493150658
transact_inter,2014-02-28,fct,2014-02-14,109591.66705279477
transact_inter,2014-02-28,fct,2014-02-15,NA
transact_inter,2014-02-28,fct,2014-02-16,NA
transact_inter,2014-02-28,fct,2014-02-17,110920.8724917169
transact_inter,2014-02-28,fct,2014-02-18,102381.2111028417
transact_inter,2014-02-28,fct,2014-02-19,103641.4708304334
transact_inter,2014-02-28,fct,2014-02-20,107678.70919746769
transact_inter,2014-02-28,fct,2014-02-21,109256.85672531568
transact_inter,2014-02-28,fct,2014-02-22,NA
transact_inter,2014-02-28,fct,2014-02-23,NA
transact_inter,2014-02-28,fct,2014-02-24,120001.29519266156
transact_inter,2014-02-28,fct,2014-02-25,115043.74640680195
transact_inter,2014-02-28,fct,2014-02-26,119397.78274832056
transact_inter,2014-02-28,fct,2014-02-27,125602.77012431655
transact_inter,2014-02-28,fct,2014-02-28,128085.06532977712
transact_inter,2014-02-28,x,2014-02-01,NA
transact_inter,2014-02-28,x,2014-02-02,NA
transact_inter,2014-02-28,x,2014-02-03,112517.82747539999
transact_inter,2014-02-28,x,2014-02-04,106277.4342142
transact_inter,2014-02-28,x,2014-02-05,108927.82873169999
transact_inter,2014-02-28,x,2014-02-06,108235.8464655
transact_inter,2014-02-28,x,2014-02-07,111334.701302
transact_inter,2014-02-28,x,2014-02-08,NA
transact_inter,2014-02-28,x,2014-02-09,NA
transact_inter,2014-02-28,x,2014-02-10,119615.0775331
transact_inter,2014-02-28,x,2014-02-11,98176.504842
transact_inter,2014-02-28,x,2014-02-12,98398.8562341
transact_inter,2014-02-28,x,2014-02-13,108125.0834478
transact_inter,2014-02-28,x,2014-02-14,102827.8313139
transact_inter,2014-02-28,x,2014-02-15,NA
transact_inter,2014-02-28,x,2014-02-16,NA
transact_inter,2014-02-28,x,2014-02-17,71394.5327373
transact_inter,2014-02-28,x,2014-02-18,106510.62832460001
transact_inter,2014-02-28,x,2014-02-19,90362.6342925
transact_inter,2014-02-28,x,2014-02-20,102524.8411627
transact_inter,2014-02-28,x,2014-02-21,108398.3690582
transact_inter,2014-02-28,x,2014-02-22,NA
transact_inter,2014-02-28,x,2014-02-23,NA
transact_inter,2014-02-28,x,2014-02-24,101632.5711949
transact_inter,2014-02-28,x,2014-02-25,92593.4949638
transact_inter,2014-02-28,x,2014-02-26,101139.4143863
transact_inter,2014-02-28,x,2014-02-27,109013.82141019999
transact_inter,2014-02-28,x,2014-02-28,165961.3633557
transact_inter,2014-01-31,fct,2014-01-01,NA
transact_inter,2014-01-31,fct,2014-01-02,NA
transact_inter,2014-01-31,fct,2014-01-03,111413.46983609548
transact_inter,2014-01-31,fct,2014-01-04,NA
transact_inter,2014-01-31,fct,2014-01-05,NA
transact_inter,2014-01-31,fct,2014-01-06,114663.150388398
transact_inter,2014-01-31,fct,2014-01-07,105792.04682997729
transact_inter,2014-01-31,fct,2014-01-08,106080.73418053419
transact_inter,2014-01-31,fct,2014-01-09,108721.5000337087
transact_inter,2014-01-31,fct,2014-01-10,107713.83868194446
transact_inter,2014-01-31,fct,2014-01-11,NA
transact_inter,2014-01-31,fct,2014-01-12,NA
transact_inter,2014-01-31,fct,2014-01-13,108768.56337598847
transact_inter,2014-01-31,fct,2014-01-14,99757.52282779565
transact_inter,2014-01-31,fct,2014-01-15,100114.1279959257
transact_inter,2014-01-31,fct,2014-01-16,102995.56007023349
transact_inter,2014-01-31,fct,2014-01-17,102401.21145325848
transact_inter,2014-01-31,fct,2014-01-18,NA
transact_inter,2014-01-31,fct,2014-01-19,NA
transact_inter,2014-01-31,fct,2014-01-20,105984.77413886088
transact_inter,2014-01-31,fct,2014-01-21,98412.05054965455
transact_inter,2014-01-31,fct,2014-01-22,100517.25719419851
transact_inter,2014-01-31,fct,2014-01-23,105399.15237997116
transact_inter,2014-01-31,fct,2014-01-24,106941.9152256838
transact_inter,2014-01-31,fct,2014-01-25,NA
transact_inter,2014-01-31,fct,2014-01-26,NA
transact_inter,2014-01-31,fct,2014-01-27,115755.59506456506
transact_inter,2014-01-31,fct,2014-01-28,108861.50684134477
transact_inter,2014-01-31,fct,2014-01-29,110856.47481432579
transact_inter,2014-01-31,fct,2014-01-30,114812.11350182162
transact_inter,2014-01-31,fct,2014-01-31,114692.8847034962
transact_inter,2014-01-31,x,2014-01-01,NA
transact_inter,2014-01-31,x,2014-01-02,NA
transact_inter,2014-01-31,x,2014-01-03,141296.44315560002
transact_inter,2014-01-31,x,2014-01-04,NA
transact_inter,2014-01-31,x,2014-01-05,NA
transact_inter,2014-01-31,x,2014-01-06,117534.0201347
transact_inter,2014-01-31,x,2014-01-07,97270.4418161
transact_inter,2014-01-31,x,2014-01-08,98006.88655319999
transact_inter,2014-01-31,x,2014-01-09,106415.123249
transact_inter,2014-01-31,x,2014-01-10,108837.06915960001
transact_inter,2014-01-31,x,2014-01-11,NA
transact_inter,2014-01-31,x,2014-01-12,NA
transact_inter,2014-01-31,x,2014-01-13,117748.5382981
transact_inter,2014-01-31,x,2014-01-14,100412.8982555
transact_inter,2014-01-31,x,2014-01-15,108444.8630366
transact_inter,2014-01-31,x,2014-01-16,104944.4239937
transact_inter,2014-01-31,x,2014-01-17,110616.3139351
transact_inter,2014-01-31,x,2014-01-18,NA
transact_inter,2014-01-31,x,2014-01-19,NA
transact_inter,2014-01-31,x,2014-01-20,69851.9166702
transact_inter,2014-01-31,x,2014-01-21,116653.9891314
transact_inter,2014-01-31,x,2014-01-22,103506.05887719999
transact_inter,2014-01-31,x,2014-01-23,91137.4622685
transact_inter,2014-01-31,x,2014-01-24,102433.4976556
transact_inter,2014-01-31,x,2014-01-25,NA
transact_inter,2014-01-31,x,2014-01-26,NA
transact_inter,2014-01-31,x,2014-01-27,102686.0474603
transact_inter,2014-01-31,x,2014-01-28,99051.12957969999
transact_inter,2014-01-31,x,2014-01-29,107002.0593858
transact_inter,2014-01-31,x,2014-01-30,120493.14134080001
transact_inter,2014-01-31,x,2014-01-31,140735.50477879998
transact_retail,2014-12-31,fct,2014-12-01,19031.7989062313
transact_retail,2014-12-31,fct,2014-12-02,16336.555518863888
transact_retail,2014-12-31,fct,2014-12-03,15929.542255515604
transact_retail,2014-12-31,fct,2014-12-04,14828.379070438988
transact_retail,2014-12-31,fct,2014-12-05,15348.27021895334
transact_retail,2014-12-31,fct,2014-12-06,NA
transact_retail,2014-12-31,fct,2014-12-07,NA
transact_retail,2014-12-31,fct,2014-12-08,11788.819975678673
transact_retail,2014-12-31,fct,2014-12-09,9600.726195158652
transact_retail,2014-12-31,fct,2014-12-10,10392.690921448071
transact_retail,2014-12-31,fct,2014-12-11,11089.816461847679
transact_retail,2014-12-31,fct,2014-12-12,13846.867532630813
transact_retail,2014-12-31,fct,2014-12-13,NA
transact_retail,2014-12-31,fct,2014-12-14,NA
transact_retail,2014-12-31,fct,2014-12-15,17297.488796573096
transact_retail,2014-12-31,fct,2014-12-16,16730.544867703757
transact_retail,2014-12-31,fct,2014-12-17,18463.483280746586
transact_retail,2014-12-31,fct,2014-12-18,19337.065624401483
transact_retail,2014-12-31,fct,2014-12-19,21519.356868025352
transact_retail,2014-12-31,fct,2014-12-20,NA
transact_retail,2014-12-31,fct,2014-12-21,NA
transact_retail,2014-12-31,fct,2014-12-22,20150.902359255757
transact_retail,2014-12-31,fct,2014-12-23,17706.43043374385
transact_retail,2014-12-31,fct,2014-12-24,17829.725064140664
transact_retail,2014-12-31,fct,2014-12-25,NA
transact_retail,2014-12-31,fct,2014-12-26,NA
transact_retail,2014-12-31,fct,2014-12-27,NA
transact_retail,2014-12-31,fct,2014-12-28,NA
transact_retail,2014-12-31,fct,2014-12-29,18824.405384154088
transact_retail,2014-12-31,fct,2014-12-30,17207.392584013178
transact_retail,2014-12-31,fct,2014-12-31,18053.05600815927
transact_retail,2014-12-31,x,2014-12-01,16877.308238
transact_retail,2014-12-31,x,2014-12-02,14133.2014566
transact_retail,2014-12-31,x,2014-12-03,12943.031356399999
transact_retail,2014-12-31,x,2014-12-04,11328.6746752
transact_retail,2014-12-31,x,2014-12-05,18284.2547065
transact_retail,2014-12-31,x,2014-12-06,NA
transact_retail,2014-12-31,x,2014-12-07,NA
transact_retail,2014-12-31,x,2014-12-08,11392.068645399999
transact_retail,2014-12-31,x,2014-12-09,10156.0585029
transact_retail,2014-12-31,x,2014-12-10,13671.0600019
transact_retail,2014-12-31,x,2014-12-11,18991.5763412
transact_retail,2014-12-31,x,2014-12-12,15617.852892
transact_retail,2014-12-31,x,2014-12-13,NA
transact_retail,2014-12-31,x,2014-12-14,NA
transact_retail,2014-12-31,x,2014-12-15,19682.5295845
transact_retail,2014-12-31,x,2014-12-16,12522.4165468
transact_retail,2014-12-31,x,2014-12-17,16716.5286554
transact_retail,2014-12-31,x,2014-12-18,22749.0798015
transact_retail,2014-12-31,x,2014-12-19,27814.4514944
transact_retail,2014-12-31,x,2014-12-20,NA
transact_retail,2014-12-31,x,2014-12-21,NA
transact_retail,2014-12-31,x,2014-12-22,23254.4024099
transact_retail,2014-12-31,x,2014-12-23,18547.4180332
transact_retail,2014-12-31,x,2014-12-24,17271.0385088
transact_retail,2014-12-31,x,2014-12-25,NA
transact_retail,2014-12-31,x,2014-12-26,NA
transact_retail,2014-12-31,x,2014-12-27,NA
transact_retail,2014-12-31,x,2014-12-28,NA
transact_retail,2014-12-31,x,2014-12-29,19053.491595400003
transact_retail,2014-12-31,x,2014-12-30,21311.0688131
transact_retail,2014-12-31,x,2014-12-31,20078.070470900002
transact_retail,2014-11-30,fct,2014-10-29,15069.603835109372
transact_retail,2014-11-30,fct,2014-10-30,15514.476218477654
transact_retail,2014-11-30,fct,2014-10-31,16761.59734923106
transact_retail,2014-11-30,fct,2014-11-01,NA
transact_retail,2014-11-30,fct,2014-11-02,NA
transact_retail,2014-11-30,fct,2014-11-03,13643.98774899117
transact_retail,2014-11-30,fct,2014-11-04,10981.459640741075
transact_retail,2014-11-30,fct,2014-11-05,10915.658327965395
transact_retail,2014-11-30,fct,2014-11-06,10549.977411311213
transact_retail,2014-11-30,fct,2014-11-07,11983.045412550213
transact_retail,2014-11-30,fct,2014-11-08,NA
transact_retail,2014-11-30,fct,2014-11-09,NA
transact_retail,2014-11-30,fct,2014-11-10,11116.082220865033
transact_retail,2014-11-30,fct,2014-11-11,9308.60415407068
transact_retail,2014-11-30,fct,2014-11-12,9956.529242603578
transact_retail,2014-11-30,fct,2014-11-13,10108.348997323794
transact_retail,2014-11-30,fct,2014-11-14,11861.652970015886
transact_retail,2014-11-30,fct,2014-11-15,NA
transact_retail,2014-11-30,fct,2014-11-16,NA
transact_retail,2014-11-30,fct,2014-11-17,11330.508674386103
transact_retail,2014-11-30,fct,2014-11-18,9712.87053225343
transact_retail,2014-11-30,fct,2014-11-19,10714.860802295892
transact_retail,2014-11-30,fct,2014-11-20,11418.166301019111
transact_retail,2014-11-30,fct,2014-11-21,13916.149806024248
transact_retail,2014-11-30,fct,2014-11-22,NA
transact_retail,2014-11-30,fct,2014-11-23,NA
transact_retail,2014-11-30,fct,2014-11-24,16136.352431198939
transact_retail,2014-11-30,fct,2014-11-25,15275.97492648667
transact_retail,2014-11-30,fct,2014-11-26,16771.279358135456
transact_retail,2014-11-30,fct,2014-11-27,17612.645172410324
transact_retail,2014-11-30,fct,2014-11-28,19833.873725113415
transact_retail,2014-11-30,x,2014-10-29,10791.3081435
transact_retail,2014-11-30,x,2014-10-30,13246.8310239
transact_retail,2014-11-30,x,2014-10-31,20765.5660555
transact_retail,2014-11-30,x,2014-11-01,NA
transact_retail,2014-11-30,x,2014-11-02,NA
transact_retail,2014-11-30,x,2014-11-03,11993.912778700002
transact_retail,2014-11-30,x,2014-11-04,14193.463165899999
transact_retail,2014-11-30,x,2014-11-05,11942.261805
transact_retail,2014-11-30,x,2014-11-06,9505.212259299999
transact_retail,2014-11-30,x,2014-11-07,12474.3471586
transact_retail,2014-11-30,x,2014-11-08,NA
transact_retail,2014-11-30,x,2014-11-09,NA
transact_retail,2014-11-30,x,2014-11-10,14464.6602337
transact_retail,2014-11-30,x,2014-11-11,5706.7490459
transact_retail,2014-11-30,x,2014-11-12,8248.423803399999
transact_retail,2014-11-30,x,2014-11-13,7929.3320451
transact_retail,2014-11-30,x,2014-11-14,14221.9174011
transact_retail,2014-11-30,x,2014-11-15,NA
transact_retail,2014-11-30,x,2014-11-16,NA
transact_retail,2014-11-30,x,2014-11-17,9857.3744598
transact_retail,2014-11-30,x,2014-11-18,8300.4801703
transact_retail,2014-11-30,x,2014-11-19,16750.443151299998
transact_retail,2014-11-30,x,2014-11-20,13130.0863973
transact_retail,2014-11-30,x,2014-11-21,10451.4111137
transact_retail,2014-11-30,x,2014-11-22,NA
transact_retail,2014-11-30,x,2014-11-23,NA
transact_retail,2014-11-30,x,2014-11-24,13959.7787645
transact_retail,2014-11-30,x,2014-11-25,24661.9352841
transact_retail,2014-11-30,x,2014-11-26,13797.404069299999
transact_retail,2014-11-30,x,2014-11-27,11529.6763743
transact_retail,2014-11-30,x,2014-11-28,30971.2620214
transact_retail,2014-10-31,fct,2014-10-01,19334.220605043665
transact_retail,2014-10-31,fct,2014-10-02,15915.270789909448
transact_retail,2014-10-31,fct,2014-10-03,16422.106273974867
transact_retail,2014-10-31,fct,2014-10-04,NA
transact_retail,2014-10-31,fct,2014-10-05,NA
transact_retail,2014-10-31,fct,2014-10-06,12339.292009700142
transact_retail,2014-10-31,fct,2014-10-07,9762.804975608462
